date,month_day,purchases,unique_invoices,total_streams,total_views,revenue
2019-11-07,11-07,161.0,7.0,132.0,985.0,388.04
2019-11-08,11-08,117.0,6.0,106.0,1012.0,325.49
2019-11-09,11-09,0.0,0.0,0.0,0.0,0.0
2019-11-10,11-10,17.0,1.0,17.0,69.0,34.260000000000005
2019-11-11,11-11,80.0,3.0,68.0,757.0,235.94
2019-11-12,11-12,39.0,2.0,37.0,400.0,150.71
2019-11-13,11-13,24.0,2.0,24.0,283.0,101.81
2019-11-14,11-14,150.0,5.0,134.0,1207.0,497.51
2019-11-15,11-15,44.0,3.0,41.0,384.0,167.77
2019-11-16,11-16,0.0,0.0,0.0,0.0,0.0
2019-11-17,11-17,39.0,2.0,39.0,268.0,172.22
2019-11-18,11-18,16.0,1.0,16.0,173.0,35.39
2019-11-19,11-19,41.0,2.0,37.0,294.0,179.62
2019-11-20,11-20,28.0,2.0,26.0,173.0,76.09
2019-11-21,11-21,140.0,3.0,136.0,744.0,532.55
2019-11-22,11-22,56.0,4.0,50.0,529.0,158.45
2019-11-23,11-23,0.0,0.0,0.0,0.0,0.0
2019-11-24,11-24,0.0,0.0,0.0,0.0,0.0
2019-11-25,11-25,41.0,5.0,22.0,283.0,195.46
2019-11-26,11-26,37.0,2.0,34.0,310.0,132.69
2019-11-27,11-27,143.0,7.0,125.0,1324.0,440.2
2019-11-28,11-28,32.0,2.0,30.0,315.0,102.43
2019-11-29,11-29,78.0,5.0,71.0,654.0,228.76999999999998
2019-11-30,11-30,0.0,0.0,0.0,0.0,0.0
2019-12-01,12-01,55.0,3.0,52.0,465.0,186.46
2019-12-02,12-02,35.0,2.0,34.0,322.0,106.73
2019-12-03,12-03,79.0,4.0,75.0,621.0,268.48
2019-12-04,12-04,39.0,2.0,37.0,387.0,136.98
2019-12-05,12-05,6.0,2.0,6.0,26.0,52.9
2019-12-06,12-06,15.0,1.0,15.0,105.0,44.5
