date,month_day,purchases,unique_invoices,total_streams,total_views,revenue
2019-09-29,09-29,0.0,0.0,0.0,0.0,0.0
2019-09-30,09-30,0.0,0.0,0.0,0.0,0.0
2019-10-01,10-01,2.0,1.0,2.0,5.0,4.970000000000001
2019-10-02,10-02,106.0,4.0,92.0,1067.0,535.3100000000001
2019-10-03,10-03,190.0,10.0,166.0,1700.0,632.74
2019-10-04,10-04,92.0,5.0,86.0,832.0,327.8
2019-10-05,10-05,0.0,0.0,0.0,0.0,0.0
2019-10-06,10-06,0.0,0.0,0.0,0.0,0.0
2019-10-07,10-07,18.0,2.0,18.0,120.0,68.68
2019-10-08,10-08,50.0,2.0,48.0,453.0,175.47
2019-10-09,10-09,63.0,5.0,58.0,594.0,191.01
2019-10-10,10-10,102.0,5.0,98.0,858.0,314.36
2019-10-11,10-11,55.0,5.0,52.0,474.0,1446.97
2019-10-12,10-12,0.0,0.0,0.0,0.0,0.0
2019-10-13,10-13,0.0,0.0,0.0,0.0,0.0
2019-10-14,10-14,200.0,4.0,183.0,1953.0,458.28000000000003
2019-10-15,10-15,62.0,3.0,58.0,565.0,218.20000000000002
2019-10-16,10-16,129.0,6.0,122.0,1106.0,373.04
2019-10-17,10-17,61.0,3.0,59.0,522.0,185.89000000000001
2019-10-18,10-18,21.0,2.0,21.0,138.0,118.45
2019-10-19,10-19,0.0,0.0,0.0,0.0,0.0
2019-10-20,10-20,2.0,1.0,2.0,4.0,15.7
2019-10-21,10-21,3.0,1.0,3.0,6.0,11.8
2019-10-22,10-22,34.0,2.0,34.0,329.0,139.34
2019-10-23,10-23,7.0,2.0,6.0,24.0,68.32
2019-10-24,10-24,31.0,3.0,29.0,245.0,115.43
2019-10-25,10-25,51.0,3.0,49.0,465.0,191.82
2019-10-26,10-26,0.0,0.0,0.0,0.0,0.0
2019-10-27,10-27,0.0,0.0,0.0,0.0,0.0
2019-10-28,10-28,43.0,4.0,41.0,320.0,169.17
2019-10-29,10-29,0.0,0.0,0.0,0.0,0.0
2019-10-30,10-30,12.0,2.0,12.0,68.0,64.28
2019-10-31,10-31,34.0,2.0,33.0,310.0,106.95
2019-11-01,11-01,2.0,1.0,2.0,5.0,14.15
2019-11-02,11-02,0.0,0.0,0.0,0.0,0.0
2019-11-03,11-03,39.0,3.0,36.0,366.0,121.25
2019-11-04,11-04,26.0,2.0,25.0,227.0,95.73
2019-11-05,11-05,23.0,3.0,22.0,45.0,74.43
2019-11-06,11-06,7.0,2.0,7.0,64.0,50.1
2019-11-07,11-07,26.0,7.0,19.0,167.0,2134.8
2019-11-08,11-08,181.0,8.0,157.0,1184.0,543.29
2019-11-09,11-09,0.0,0.0,0.0,0.0,0.0
2019-11-10,11-10,0.0,0.0,0.0,0.0,0.0
2019-11-11,11-11,25.0,4.0,24.0,154.0,119.3
2019-11-12,11-12,50.0,2.0,47.0,494.0,132.88
2019-11-13,11-13,144.0,11.0,117.0,1240.0,485.13
2019-11-14,11-14,103.0,7.0,97.0,1015.0,429.84
2019-11-15,11-15,22.0,5.0,20.0,135.0,128.18
2019-11-16,11-16,0.0,0.0,0.0,0.0,0.0
2019-11-17,11-17,12.0,1.0,12.0,53.0,65.3
2019-11-18,11-18,44.0,4.0,41.0,264.0,219.62
2019-11-19,11-19,62.0,3.0,60.0,454.0,207.62
2019-11-20,11-20,45.0,3.0,42.0,264.0,112.02
2019-11-21,11-21,136.0,8.0,120.0,1082.0,540.64
2019-11-22,11-22,17.0,1.0,17.0,45.0,64.76
2019-11-23,11-23,0.0,0.0,0.0,0.0,0.0
2019-11-24,11-24,0.0,0.0,0.0,0.0,0.0
2019-11-25,11-25,70.0,3.0,68.0,598.0,227.56
2019-11-26,11-26,52.0,4.0,47.0,513.0,172.53
2019-11-27,11-27,16.0,2.0,15.0,122.0,84.30000000000001
2019-11-28,11-28,34.0,2.0,33.0,213.0,150.13
2019-11-29,11-29,9.0,2.0,9.0,20.0,50.87
2019-11-30,11-30,0.0,0.0,0.0,0.0,0.0
2019-12-01,12-01,51.0,3.0,48.0,419.0,185.05
2019-12-02,12-02,19.0,3.0,18.0,128.0,89.45
2019-12-03,12-03,3.0,2.0,3.0,8.0,4.15
2019-12-04,12-04,72.0,4.0,65.0,615.0,460.33
2019-12-05,12-05,70.0,2.0,70.0,630.0,192.33
2019-12-06,12-06,82.0,4.0,71.0,745.0,279.06
