date,month_day,purchases,unique_invoices,total_streams,total_views,revenue
2018-03-08,03-08,0.0,0.0,0.0,0.0,0.0
2018-03-09,03-09,27.0,2.0,26.0,143.0,109.45
2018-03-10,03-10,0.0,0.0,0.0,0.0,0.0
2018-03-11,03-11,0.0,0.0,0.0,0.0,0.0
2018-03-12,03-12,50.0,1.0,50.0,456.0,131.41
2018-03-13,03-13,0.0,0.0,0.0,0.0,0.0
2018-03-14,03-14,0.0,0.0,0.0,0.0,0.0
2018-03-15,03-15,61.0,1.0,61.0,505.0,168.38
2018-03-16,03-16,0.0,0.0,0.0,0.0,0.0
2018-03-17,03-17,0.0,0.0,0.0,0.0,0.0
2018-03-18,03-18,0.0,0.0,0.0,0.0,0.0
2018-03-19,03-19,0.0,0.0,0.0,0.0,0.0
2018-03-20,03-20,0.0,0.0,0.0,0.0,0.0
2018-03-21,03-21,33.0,2.0,32.0,344.0,102.57
2018-03-22,03-22,10.0,1.0,10.0,100.0,26.62
2018-03-23,03-23,4.0,1.0,4.0,4.0,24.8
2018-03-24,03-24,0.0,0.0,0.0,0.0,0.0
2018-03-25,03-25,0.0,0.0,0.0,0.0,0.0
2018-03-26,03-26,0.0,0.0,0.0,0.0,0.0
2018-03-27,03-27,4.0,1.0,4.0,11.0,12.4
2018-03-28,03-28,0.0,0.0,0.0,0.0,0.0
2018-03-29,03-29,26.0,1.0,26.0,271.0,60.1
2018-03-30,03-30,0.0,0.0,0.0,0.0,0.0
2018-03-31,03-31,0.0,0.0,0.0,0.0,0.0
2018-04-01,04-01,0.0,0.0,0.0,0.0,0.0
2018-04-02,04-02,0.0,0.0,0.0,0.0,0.0
2018-04-03,04-03,0.0,0.0,0.0,0.0,0.0
2018-04-04,04-04,9.0,1.0,9.0,87.0,19.080000000000002
2018-04-05,04-05,0.0,0.0,0.0,0.0,0.0
2018-04-06,04-06,25.0,2.0,23.0,211.0,96.05
2018-04-07,04-07,0.0,0.0,0.0,0.0,0.0
2018-04-08,04-08,0.0,0.0,0.0,0.0,0.0
2018-04-09,04-09,0.0,0.0,0.0,0.0,0.0
2018-04-10,04-10,0.0,0.0,0.0,0.0,0.0
2018-04-11,04-11,53.0,2.0,47.0,437.0,196.16
2018-04-12,04-12,0.0,0.0,0.0,0.0,0.0
2018-04-13,04-13,5.0,1.0,5.0,72.0,2.76
2018-04-14,04-14,0.0,0.0,0.0,0.0,0.0
2018-04-15,04-15,0.0,0.0,0.0,0.0,0.0
2018-04-16,04-16,0.0,0.0,0.0,0.0,0.0
2018-04-17,04-17,0.0,0.0,0.0,0.0,0.0
2018-04-18,04-18,49.0,1.0,49.0,429.0,135.87
2018-04-19,04-19,2.0,1.0,2.0,8.0,3.38
2018-04-20,04-20,12.0,1.0,12.0,60.0,61.7
2018-04-21,04-21,0.0,0.0,0.0,0.0,0.0
2018-04-22,04-22,0.0,0.0,0.0,0.0,0.0
2018-04-23,04-23,0.0,0.0,0.0,0.0,0.0
2018-04-24,04-24,0.0,0.0,0.0,0.0,0.0
2018-04-25,04-25,69.0,2.0,68.0,679.0,178.12
2018-04-26,04-26,3.0,1.0,3.0,10.0,12.15
2018-04-27,04-27,0.0,0.0,0.0,0.0,0.0
2018-04-28,04-28,0.0,0.0,0.0,0.0,0.0
2018-04-29,04-29,0.0,0.0,0.0,0.0,0.0
2018-04-30,04-30,0.0,0.0,0.0,0.0,0.0
2018-05-01,05-01,0.0,0.0,0.0,0.0,0.0
2018-05-02,05-02,0.0,0.0,0.0,0.0,0.0
2018-05-03,05-03,174.0,5.0,152.0,1833.0,465.52
2018-05-04,05-04,47.0,2.0,44.0,445.0,133.75
2018-05-05,05-05,0.0,0.0,0.0,0.0,0.0
2018-05-06,05-06,0.0,0.0,0.0,0.0,0.0
2018-05-07,05-07,15.0,1.0,15.0,115.0,40.36
2018-05-08,05-08,27.0,1.0,27.0,283.0,53.41
2018-05-09,05-09,20.0,1.0,20.0,163.0,62.489999999999995
2018-05-10,05-10,35.0,2.0,35.0,295.0,106.88
2018-05-11,05-11,2.0,1.0,2.0,5.0,4.6
2018-05-12,05-12,0.0,0.0,0.0,0.0,0.0
2018-05-13,05-13,21.0,1.0,21.0,234.0,63.199999999999996
2018-05-14,05-14,0.0,0.0,0.0,0.0,0.0
2018-05-15,05-15,0.0,0.0,0.0,0.0,0.0
2018-05-16,05-16,2.0,1.0,2.0,7.0,4.2
2018-05-17,05-17,0.0,0.0,0.0,0.0,0.0
2018-05-18,05-18,12.0,1.0,12.0,133.0,49.65
2018-05-19,05-19,0.0,0.0,0.0,0.0,0.0
2018-05-20,05-20,0.0,0.0,0.0,0.0,0.0
2018-05-21,05-21,0.0,0.0,0.0,0.0,0.0
2018-05-22,05-22,0.0,0.0,0.0,0.0,0.0
2018-05-23,05-23,73.0,2.0,72.0,506.0,270.08
2018-05-24,05-24,0.0,0.0,0.0,0.0,0.0
2018-05-25,05-25,4.0,2.0,3.0,24.0,3.8
2018-05-26,05-26,0.0,0.0,0.0,0.0,0.0
2018-05-27,05-27,0.0,0.0,0.0,0.0,0.0
2018-05-28,05-28,0.0,0.0,0.0,0.0,0.0
2018-05-29,05-29,10.0,1.0,10.0,92.0,23.799999999999997
2018-05-30,05-30,20.0,3.0,18.0,154.0,84.15
2018-05-31,05-31,29.0,4.0,26.0,245.0,109.41
2018-06-01,06-01,16.0,1.0,16.0,100.0,52.620000000000005
2018-06-02,06-02,0.0,0.0,0.0,0.0,0.0
2018-06-03,06-03,32.0,1.0,32.0,311.0,90.04
2018-06-04,06-04,0.0,0.0,0.0,0.0,0.0
2018-06-05,06-05,0.0,0.0,0.0,0.0,0.0
2018-06-06,06-06,5.0,1.0,5.0,57.0,22.0
2018-06-07,06-07,34.0,4.0,31.0,276.0,131.89000000000001
2018-06-08,06-08,37.0,1.0,37.0,355.0,119.69
2018-06-09,06-09,0.0,0.0,0.0,0.0,0.0
2018-06-10,06-10,0.0,0.0,0.0,0.0,0.0
2018-06-11,06-11,41.0,2.0,41.0,404.0,123.31
2018-06-12,06-12,0.0,0.0,0.0,0.0,0.0
2018-06-13,06-13,0.0,0.0,0.0,0.0,0.0
2018-06-14,06-14,72.0,1.0,72.0,712.0,140.59
2018-06-15,06-15,0.0,0.0,0.0,0.0,0.0
2018-06-16,06-16,0.0,0.0,0.0,0.0,0.0
2018-06-17,06-17,0.0,0.0,0.0,0.0,0.0
2018-06-18,06-18,0.0,0.0,0.0,0.0,0.0
2018-06-19,06-19,35.0,1.0,35.0,295.0,89.0
2018-06-20,06-20,0.0,0.0,0.0,0.0,0.0
2018-06-21,06-21,23.0,1.0,23.0,206.0,79.63
2018-06-22,06-22,0.0,0.0,0.0,0.0,0.0
2018-06-23,06-23,0.0,0.0,0.0,0.0,0.0
2018-06-24,06-24,0.0,0.0,0.0,0.0,0.0
2018-06-25,06-25,0.0,0.0,0.0,0.0,0.0
2018-06-26,06-26,52.0,4.0,48.0,423.0,187.24
2018-06-27,06-27,39.0,1.0,39.0,415.0,95.88
2018-06-28,06-28,23.0,1.0,23.0,158.0,83.08
2018-06-29,06-29,0.0,0.0,0.0,0.0,0.0
2018-06-30,06-30,0.0,0.0,0.0,0.0,0.0
2018-07-01,07-01,0.0,0.0,0.0,0.0,0.0
2018-07-02,07-02,39.0,3.0,39.0,353.0,92.12
2018-07-03,07-03,6.0,1.0,6.0,74.0,15.55
2018-07-04,07-04,16.0,1.0,16.0,172.0,53.5
2018-07-05,07-05,0.0,0.0,0.0,0.0,0.0
2018-07-06,07-06,0.0,0.0,0.0,0.0,0.0
2018-07-07,07-07,0.0,0.0,0.0,0.0,0.0
2018-07-08,07-08,0.0,0.0,0.0,0.0,0.0
2018-07-09,07-09,0.0,0.0,0.0,0.0,0.0
2018-07-10,07-10,0.0,0.0,0.0,0.0,0.0
2018-07-11,07-11,0.0,0.0,0.0,0.0,0.0
2018-07-12,07-12,57.0,3.0,47.0,481.0,210.4
2018-07-13,07-13,0.0,0.0,0.0,0.0,0.0
2018-07-14,07-14,0.0,0.0,0.0,0.0,0.0
2018-07-15,07-15,0.0,0.0,0.0,0.0,0.0
2018-07-16,07-16,0.0,0.0,0.0,0.0,0.0
2018-07-17,07-17,0.0,0.0,0.0,0.0,0.0
2018-07-18,07-18,3.0,1.0,3.0,5.0,10.45
2018-07-19,07-19,23.0,1.0,23.0,253.0,53.71
2018-07-20,07-20,53.0,1.0,53.0,552.0,162.41
2018-07-21,07-21,0.0,0.0,0.0,0.0,0.0
2018-07-22,07-22,8.0,1.0,8.0,69.0,36.61
2018-07-23,07-23,0.0,0.0,0.0,0.0,0.0
2018-07-24,07-24,76.0,2.0,66.0,210.0,138.21
2018-07-25,07-25,37.0,2.0,35.0,397.0,139.5
2018-07-26,07-26,20.0,4.0,19.0,135.0,3871.4
2018-07-27,07-27,0.0,0.0,0.0,0.0,0.0
2018-07-28,07-28,0.0,0.0,0.0,0.0,0.0
2018-07-29,07-29,0.0,0.0,0.0,0.0,0.0
2018-07-30,07-30,0.0,0.0,0.0,0.0,0.0
2018-07-31,07-31,0.0,0.0,0.0,0.0,0.0
2018-08-01,08-01,10.0,1.0,10.0,98.0,34.15
2018-08-02,08-02,8.0,2.0,8.0,20.0,42.15
2018-08-03,08-03,0.0,0.0,0.0,0.0,0.0
2018-08-04,08-04,0.0,0.0,0.0,0.0,0.0
2018-08-05,08-05,0.0,0.0,0.0,0.0,0.0
2018-08-06,08-06,84.0,2.0,84.0,943.0,160.85
2018-08-07,08-07,0.0,0.0,0.0,0.0,0.0
2018-08-08,08-08,0.0,0.0,0.0,0.0,0.0
2018-08-09,08-09,0.0,0.0,0.0,0.0,0.0
2018-08-10,08-10,0.0,0.0,0.0,0.0,0.0
2018-08-11,08-11,0.0,0.0,0.0,0.0,0.0
2018-08-12,08-12,10.0,1.0,10.0,101.0,31.560000000000002
2018-08-13,08-13,0.0,0.0,0.0,0.0,0.0
2018-08-14,08-14,0.0,0.0,0.0,0.0,0.0
2018-08-15,08-15,0.0,0.0,0.0,0.0,0.0
2018-08-16,08-16,0.0,0.0,0.0,0.0,0.0
2018-08-17,08-17,0.0,0.0,0.0,0.0,0.0
2018-08-18,08-18,0.0,0.0,0.0,0.0,0.0
2018-08-19,08-19,0.0,0.0,0.0,0.0,0.0
2018-08-20,08-20,22.0,1.0,22.0,270.0,32.69
2018-08-21,08-21,0.0,0.0,0.0,0.0,0.0
2018-08-22,08-22,72.0,3.0,67.0,528.0,308.37
2018-08-23,08-23,0.0,0.0,0.0,0.0,0.0
2018-08-24,08-24,0.0,0.0,0.0,0.0,0.0
2018-08-25,08-25,0.0,0.0,0.0,0.0,0.0
2018-08-26,08-26,0.0,0.0,0.0,0.0,0.0
2018-08-27,08-27,0.0,0.0,0.0,0.0,0.0
2018-08-28,08-28,17.0,2.0,17.0,121.0,39.08
2018-08-29,08-29,9.0,1.0,9.0,14.0,38.55
2018-08-30,08-30,81.0,6.0,69.0,638.0,2507.3500000000004
2018-08-31,08-31,45.0,2.0,41.0,356.0,156.85
2018-09-01,09-01,0.0,0.0,0.0,0.0,0.0
2018-09-02,09-02,8.0,1.0,8.0,90.0,27.05
2018-09-03,09-03,24.0,1.0,24.0,230.0,59.34
2018-09-04,09-04,17.0,1.0,17.0,143.0,52.34
2018-09-05,09-05,15.0,1.0,15.0,128.0,52.59
2018-09-06,09-06,179.0,4.0,144.0,1563.0,521.81
2018-09-07,09-07,3.0,1.0,3.0,7.0,32.65
2018-09-08,09-08,0.0,0.0,0.0,0.0,0.0
2018-09-09,09-09,0.0,0.0,0.0,0.0,0.0
2018-09-10,09-10,2.0,1.0,2.0,5.0,22.7
2018-09-11,09-11,35.0,2.0,34.0,313.0,120.99000000000001
2018-09-12,09-12,1.0,1.0,1.0,1.0,18.0
2018-09-13,09-13,4.0,1.0,4.0,41.0,21.35
2018-09-14,09-14,1.0,1.0,1.0,0.0,4.95
2018-09-15,09-15,0.0,0.0,0.0,0.0,0.0
2018-09-16,09-16,0.0,0.0,0.0,0.0,0.0
2018-09-17,09-17,14.0,3.0,12.0,88.0,84.11
2018-09-18,09-18,0.0,0.0,0.0,0.0,0.0
2018-09-19,09-19,36.0,1.0,36.0,302.0,98.3
2018-09-20,09-20,60.0,3.0,60.0,711.0,169.4
2018-09-21,09-21,0.0,0.0,0.0,0.0,0.0
2018-09-22,09-22,0.0,0.0,0.0,0.0,0.0
2018-09-23,09-23,0.0,0.0,0.0,0.0,0.0
2018-09-24,09-24,0.0,0.0,0.0,0.0,0.0
2018-09-25,09-25,45.0,1.0,45.0,79.0,6.8100000000000005
2018-09-26,09-26,2.0,1.0,2.0,5.0,3.4
2018-09-27,09-27,33.0,3.0,32.0,311.0,90.34
2018-09-28,09-28,0.0,0.0,0.0,0.0,0.0
2018-09-29,09-29,0.0,0.0,0.0,0.0,0.0
2018-09-30,09-30,42.0,2.0,38.0,472.0,102.92
2018-10-01,10-01,27.0,2.0,26.0,262.0,56.11
2018-10-02,10-02,10.0,1.0,10.0,83.0,60.8
2018-10-03,10-03,0.0,0.0,0.0,0.0,0.0
2018-10-04,10-04,0.0,0.0,0.0,0.0,0.0
2018-10-05,10-05,0.0,0.0,0.0,0.0,0.0
2018-10-06,10-06,0.0,0.0,0.0,0.0,0.0
2018-10-07,10-07,47.0,1.0,47.0,424.0,122.27
2018-10-08,10-08,92.0,3.0,89.0,851.0,212.57
2018-10-09,10-09,50.0,3.0,46.0,359.0,248.57
2018-10-10,10-10,43.0,2.0,40.0,431.0,129.43
2018-10-11,10-11,133.0,4.0,69.0,1038.0,320.89
2018-10-12,10-12,27.0,2.0,26.0,214.0,99.91
2018-10-13,10-13,0.0,0.0,0.0,0.0,0.0
2018-10-14,10-14,0.0,0.0,0.0,0.0,0.0
2018-10-15,10-15,0.0,0.0,0.0,0.0,0.0
2018-10-16,10-16,0.0,0.0,0.0,0.0,0.0
2018-10-17,10-17,16.0,3.0,16.0,151.0,60.06
2018-10-18,10-18,2.0,1.0,2.0,1.0,11.399999999999999
2018-10-19,10-19,52.0,3.0,52.0,472.0,181.49
2018-10-20,10-20,0.0,0.0,0.0,0.0,0.0
2018-10-21,10-21,92.0,3.0,88.0,293.0,211.1
2018-10-22,10-22,3.0,2.0,3.0,7.0,16.549999999999997
2018-10-23,10-23,68.0,2.0,65.0,281.0,131.74
2018-10-24,10-24,0.0,0.0,0.0,0.0,0.0
2018-10-25,10-25,0.0,0.0,0.0,0.0,0.0
2018-10-26,10-26,5.0,1.0,5.0,31.0,12.55
2018-10-27,10-27,0.0,0.0,0.0,0.0,0.0
2018-10-28,10-28,0.0,0.0,0.0,0.0,0.0
2018-10-29,10-29,2.0,1.0,2.0,3.0,7.5
2018-10-30,10-30,30.0,1.0,30.0,306.0,85.85
2018-10-31,10-31,0.0,0.0,0.0,0.0,0.0
2018-11-01,11-01,0.0,0.0,0.0,0.0,0.0
2018-11-02,11-02,0.0,0.0,0.0,0.0,0.0
2018-11-03,11-03,0.0,0.0,0.0,0.0,0.0
2018-11-04,11-04,31.0,2.0,29.0,252.0,109.89
2018-11-05,11-05,4.0,2.0,4.0,6.0,19.299999999999997
2018-11-06,11-06,109.0,5.0,100.0,947.0,405.52
2018-11-07,11-07,10.0,1.0,10.0,93.0,49.85
2018-11-08,11-08,101.0,2.0,82.0,302.0,228.59
2018-11-09,11-09,21.0,2.0,21.0,144.0,37.86
2018-11-10,11-10,0.0,0.0,0.0,0.0,0.0
2018-11-11,11-11,14.0,1.0,14.0,145.0,13.35
2018-11-12,11-12,0.0,0.0,0.0,0.0,0.0
2018-11-13,11-13,118.0,4.0,109.0,1074.0,361.49
2018-11-14,11-14,12.0,1.0,12.0,123.0,29.82
2018-11-15,11-15,0.0,0.0,0.0,0.0,0.0
2018-11-16,11-16,139.0,7.0,108.0,1261.0,613.59
2018-11-17,11-17,0.0,0.0,0.0,0.0,0.0
2018-11-18,11-18,54.0,3.0,51.0,336.0,186.56
2018-11-19,11-19,79.0,2.0,79.0,754.0,196.5
2018-11-20,11-20,124.0,4.0,119.0,455.0,206.53
2018-11-21,11-21,0.0,0.0,0.0,0.0,0.0
2018-11-22,11-22,0.0,0.0,0.0,0.0,0.0
2018-11-23,11-23,112.0,4.0,99.0,914.0,318.22
2018-11-24,11-24,0.0,0.0,0.0,0.0,0.0
2018-11-25,11-25,0.0,0.0,0.0,0.0,0.0
2018-11-26,11-26,18.0,2.0,16.0,164.0,33.25
2018-11-27,11-27,11.0,2.0,11.0,64.0,60.85
2018-11-28,11-28,40.0,1.0,20.0,534.0,110.58
2018-11-29,11-29,0.0,0.0,0.0,0.0,0.0
2018-11-30,11-30,46.0,2.0,22.0,414.0,179.76
2018-12-01,12-01,0.0,0.0,0.0,0.0,0.0
2018-12-02,12-02,126.0,1.0,63.0,918.0,574.38
2018-12-03,12-03,0.0,0.0,0.0,0.0,0.0
2018-12-04,12-04,122.0,2.0,60.0,1035.0,364.88
2018-12-05,12-05,22.0,1.0,11.0,153.0,81.42
2018-12-06,12-06,186.0,5.0,84.0,1751.0,588.66
2018-12-07,12-07,16.0,1.0,16.0,156.0,58.5
2018-12-08,12-08,0.0,0.0,0.0,0.0,0.0
2018-12-09,12-09,0.0,0.0,0.0,0.0,0.0
2018-12-10,12-10,0.0,0.0,0.0,0.0,0.0
2018-12-11,12-11,0.0,0.0,0.0,0.0,0.0
2018-12-12,12-12,67.0,1.0,67.0,134.0,117.72
2018-12-13,12-13,3.0,3.0,2.0,9.0,6.25
2018-12-14,12-14,11.0,2.0,10.0,100.0,56.09
2018-12-15,12-15,0.0,0.0,0.0,0.0,0.0
2018-12-16,12-16,0.0,0.0,0.0,0.0,0.0
2018-12-17,12-17,62.0,2.0,60.0,549.0,188.83
2018-12-18,12-18,5.0,2.0,5.0,26.0,175.39
2018-12-19,12-19,4.0,1.0,4.0,80.0,4.74
2018-12-20,12-20,0.0,0.0,0.0,0.0,0.0
2018-12-21,12-21,0.0,0.0,0.0,0.0,0.0
2018-12-22,12-22,0.0,0.0,0.0,0.0,0.0
2018-12-23,12-23,0.0,0.0,0.0,0.0,0.0
2018-12-24,12-24,0.0,0.0,0.0,0.0,0.0
2018-12-25,12-25,0.0,0.0,0.0,0.0,0.0
2018-12-26,12-26,0.0,0.0,0.0,0.0,0.0
2018-12-27,12-27,0.0,0.0,0.0,0.0,0.0
2018-12-28,12-28,0.0,0.0,0.0,0.0,0.0
2018-12-29,12-29,0.0,0.0,0.0,0.0,0.0
2018-12-30,12-30,0.0,0.0,0.0,0.0,0.0
2018-12-31,12-31,0.0,0.0,0.0,0.0,0.0
2019-01-01,01-01,0.0,0.0,0.0,0.0,0.0
2019-01-02,01-02,76.0,4.0,66.0,655.0,255.28
2019-01-03,01-03,47.0,3.0,44.0,315.0,235.54999999999998
2019-01-04,01-04,37.0,2.0,34.0,296.0,155.81
2019-01-05,01-05,0.0,0.0,0.0,0.0,0.0
2019-01-06,01-06,9.0,1.0,9.0,78.0,20.200000000000003
2019-01-07,01-07,50.0,1.0,50.0,466.0,148.73
2019-01-08,01-08,30.0,4.0,27.0,253.0,128.14
2019-01-09,01-09,63.0,4.0,60.0,532.0,241.27
2019-01-10,01-10,0.0,0.0,0.0,0.0,0.0
2019-01-11,01-11,91.0,3.0,82.0,891.0,224.53
2019-01-12,01-12,0.0,0.0,0.0,0.0,0.0
2019-01-13,01-13,0.0,0.0,0.0,0.0,0.0
2019-01-14,01-14,21.0,1.0,21.0,241.0,74.83
2019-01-15,01-15,0.0,0.0,0.0,0.0,0.0
2019-01-16,01-16,31.0,1.0,31.0,289.0,96.66
2019-01-17,01-17,73.0,2.0,73.0,649.0,227.82
2019-01-18,01-18,3.0,1.0,3.0,6.0,5.45
2019-01-19,01-19,0.0,0.0,0.0,0.0,0.0
2019-01-20,01-20,12.0,1.0,12.0,90.0,60.4
2019-01-21,01-21,9.0,1.0,9.0,79.0,20.549999999999997
2019-01-22,01-22,4.0,3.0,4.0,9.0,24.75
2019-01-23,01-23,0.0,0.0,0.0,0.0,0.0
2019-01-24,01-24,3.0,1.0,3.0,6.0,5.45
2019-01-25,01-25,51.0,3.0,47.0,372.0,239.8
2019-01-26,01-26,0.0,0.0,0.0,0.0,0.0
2019-01-27,01-27,0.0,0.0,0.0,0.0,0.0
2019-01-28,01-28,65.0,3.0,63.0,637.0,188.77
2019-01-29,01-29,19.0,1.0,19.0,165.0,82.05
2019-01-30,01-30,29.0,2.0,28.0,280.0,108.49000000000001
2019-01-31,01-31,0.0,0.0,0.0,0.0,0.0
2019-02-01,02-01,63.0,1.0,63.0,570.0,157.94
2019-02-02,02-02,0.0,0.0,0.0,0.0,0.0
2019-02-03,02-03,0.0,0.0,0.0,0.0,0.0
2019-02-04,02-04,0.0,0.0,0.0,0.0,0.0
2019-02-05,02-05,14.0,1.0,14.0,139.0,30.590000000000003
2019-02-06,02-06,27.0,1.0,27.0,234.0,86.13
2019-02-07,02-07,13.0,1.0,13.0,146.0,28.709999999999997
2019-02-08,02-08,0.0,0.0,0.0,0.0,0.0
2019-02-09,02-09,0.0,0.0,0.0,0.0,0.0
2019-02-10,02-10,0.0,0.0,0.0,0.0,0.0
2019-02-11,02-11,1.0,1.0,1.0,1.0,0.42
2019-02-12,02-12,12.0,2.0,11.0,102.0,63.2
2019-02-13,02-13,49.0,2.0,48.0,538.0,91.32
2019-02-14,02-14,16.0,1.0,16.0,116.0,57.7
2019-02-15,02-15,55.0,3.0,55.0,579.0,130.38
2019-02-16,02-16,0.0,0.0,0.0,0.0,0.0
