date,month_day,purchases,unique_invoices,total_streams,total_views,revenue
2018-01-30,01-30,1040.0,53.0,670.0,5982.0,2957.9
2018-01-31,01-31,1442.0,143.0,899.0,6276.0,5672.791
2018-02-01,02-01,1551.0,139.0,878.0,7915.0,4645.72
2018-02-02,02-02,1030.0,145.0,686.0,5383.0,4173.33
2018-02-03,02-03,0.0,0.0,0.0,0.0,0.0
2018-02-04,02-04,742.0,31.0,517.0,2761.0,2059.98
2018-02-05,02-05,1204.0,64.0,738.0,5245.0,4642.32
2018-02-06,02-06,784.0,47.0,543.0,4454.0,2815.79
2018-02-07,02-07,861.0,35.0,617.0,2764.0,3983.16
2018-02-08,02-08,766.0,92.0,504.0,3959.0,2480.81
2018-02-09,02-09,757.0,70.0,583.0,3570.0,2792.81
2018-02-10,02-10,0.0,0.0,0.0,0.0,0.0
2018-02-11,02-11,1157.0,49.0,698.0,6119.0,3437.55
2018-02-12,02-12,710.0,46.0,459.0,5475.0,2084.441
2018-02-13,02-13,1879.0,105.0,1073.0,8774.0,7831.6
2018-02-14,02-14,945.0,58.0,618.0,5964.0,2971.89
2018-02-15,02-15,1319.0,84.0,765.0,7601.0,3905.03
2018-02-16,02-16,1634.0,64.0,923.0,5494.0,7938.45
2018-02-17,02-17,0.0,0.0,0.0,0.0,0.0
2018-02-18,02-18,931.0,58.0,598.0,3924.0,3171.401
2018-02-19,02-19,1070.0,79.0,668.0,7473.0,3491.9900000000002
2018-02-20,02-20,1092.0,75.0,721.0,5877.0,3843.94
2018-02-21,02-21,1201.0,113.0,775.0,5321.0,4674.941
2018-02-22,02-22,1531.0,88.0,861.0,9235.0,5088.37
2018-02-23,02-23,999.0,61.0,695.0,4627.0,7474.590999999999
2018-02-24,02-24,0.0,0.0,0.0,0.0,0.0
2018-02-25,02-25,1251.0,55.0,726.0,5318.0,3800.09
2018-02-26,02-26,1162.0,93.0,775.0,6374.0,4292.2
2018-02-27,02-27,1480.0,129.0,927.0,6471.0,6257.64
2018-02-28,02-28,1597.0,71.0,962.0,8869.0,5528.22
2018-03-01,03-01,1801.0,95.0,971.0,10659.0,7018.01
2018-03-02,03-02,1133.0,77.0,705.0,5336.0,4574.2
2018-03-03,03-03,0.0,0.0,0.0,0.0,0.0
2018-03-04,03-04,1675.0,65.0,1028.0,7347.0,5884.59
2018-03-05,03-05,1866.0,100.0,1036.0,8016.0,9343.65
2018-03-06,03-06,1153.0,97.0,749.0,6259.0,6179.93
2018-03-07,03-07,1525.0,77.0,909.0,7997.0,5986.6
2018-03-08,03-08,1295.0,75.0,855.0,6396.0,5351.31
2018-03-09,03-09,821.0,46.0,612.0,4337.0,3330.48
2018-03-10,03-10,0.0,0.0,0.0,0.0,0.0
2018-03-11,03-11,640.0,24.0,436.0,2621.0,1763.77
2018-03-12,03-12,1550.0,73.0,933.0,5966.0,7081.801
2018-03-13,03-13,1335.0,86.0,808.0,6804.0,5005.5
2018-03-14,03-14,1226.0,52.0,749.0,7133.0,4041.67
2018-03-15,03-15,1401.0,91.0,790.0,8140.0,5826.54
2018-03-16,03-16,1288.0,82.0,715.0,6393.0,13837.49
2018-03-17,03-17,0.0,0.0,0.0,0.0,0.0
2018-03-18,03-18,1367.0,62.0,791.0,6689.0,3901.4700000000003
2018-03-19,03-19,1462.0,99.0,866.0,7552.0,6293.4
2018-03-20,03-20,1265.0,76.0,736.0,6213.0,52280.04
2018-03-21,03-21,1391.0,102.0,804.0,7029.0,6807.48
2018-03-22,03-22,1692.0,100.0,885.0,8640.0,18308.93
2018-03-23,03-23,1186.0,74.0,784.0,5995.0,4234.21
2018-03-24,03-24,0.0,0.0,0.0,0.0,0.0
2018-03-25,03-25,1838.0,60.0,904.0,9368.0,4761.2300000000005
2018-03-26,03-26,1968.0,94.0,1028.0,9488.0,8582.63
2018-03-27,03-27,1799.0,103.0,989.0,9317.0,7089.4
2018-03-28,03-28,1890.0,85.0,954.0,8976.0,7832.74
2018-03-29,03-29,1525.0,105.0,883.0,7777.0,6173.91
2018-03-30,03-30,0.0,0.0,0.0,0.0,0.0
2018-03-31,03-31,0.0,0.0,0.0,0.0,0.0
2018-04-01,04-01,0.0,0.0,0.0,0.0,0.0
2018-04-02,04-02,0.0,0.0,0.0,0.0,0.0
2018-04-03,04-03,1092.0,66.0,694.0,5547.0,3815.88
2018-04-04,04-04,1273.0,63.0,806.0,6649.0,4675.7
2018-04-05,04-05,1963.0,92.0,1003.0,10736.0,7155.57
2018-04-06,04-06,795.0,52.0,545.0,4327.0,3124.43
2018-04-07,04-07,0.0,0.0,0.0,0.0,0.0
2018-04-08,04-08,1030.0,41.0,625.0,5379.0,2992.37
2018-04-09,04-09,859.0,76.0,550.0,5430.0,2668.16
2018-04-10,04-10,1236.0,86.0,729.0,5945.0,4001.22
2018-04-11,04-11,986.0,58.0,577.0,6374.0,3009.92
2018-04-12,04-12,1135.0,87.0,648.0,7243.0,24186.76
2018-04-13,04-13,743.0,43.0,528.0,4618.0,2220.37
2018-04-14,04-14,0.0,0.0,0.0,0.0,0.0
2018-04-15,04-15,1380.0,49.0,732.0,5849.0,4765.13
2018-04-16,04-16,3002.0,79.0,1222.0,10716.0,15214.32
2018-04-17,04-17,1444.0,73.0,801.0,7331.0,13570.1
2018-04-18,04-18,1045.0,72.0,664.0,5592.0,3978.9
2018-04-19,04-19,1403.0,121.0,768.0,8763.0,16626.530000000002
2018-04-20,04-20,1126.0,66.0,658.0,6472.0,5757.71
2018-04-21,04-21,0.0,0.0,0.0,0.0,0.0
2018-04-22,04-22,1263.0,48.0,700.0,5678.0,4104.5
2018-04-23,04-23,1788.0,113.0,896.0,7749.0,7792.66
2018-04-24,04-24,1642.0,103.0,835.0,10822.0,5421.8
2018-04-25,04-25,1633.0,72.0,860.0,9976.0,5386.82
2018-04-26,04-26,1874.0,98.0,987.0,9783.0,-45645.329000000005
2018-04-27,04-27,1165.0,89.0,707.0,5409.0,5924.34
2018-04-28,04-28,0.0,0.0,0.0,0.0,0.0
2018-04-29,04-29,789.0,40.0,505.0,4096.0,2458.27
2018-04-30,04-30,0.0,0.0,0.0,0.0,0.0
2018-05-01,05-01,1292.0,89.0,756.0,6230.0,6558.59
2018-05-02,05-02,1505.0,112.0,804.0,7223.0,6829.63
2018-05-03,05-03,1571.0,111.0,842.0,7929.0,5986.12
2018-05-04,05-04,1318.0,86.0,800.0,9096.0,4065.4
2018-05-05,05-05,0.0,0.0,0.0,0.0,0.0
2018-05-06,05-06,1584.0,60.0,832.0,7027.0,4560.44
2018-05-07,05-07,1499.0,113.0,869.0,8178.0,7791.99
2018-05-08,05-08,1614.0,174.0,952.0,9081.0,5861.5
2018-05-09,05-09,1194.0,124.0,768.0,6764.0,4279.07
2018-05-10,05-10,1304.0,88.0,748.0,6709.0,5160.64
2018-05-11,05-11,939.0,101.0,588.0,4712.0,3824.12
2018-05-12,05-12,0.0,0.0,0.0,0.0,0.0
2018-05-13,05-13,1470.0,45.0,825.0,5261.0,4511.38
2018-05-14,05-14,1403.0,143.0,823.0,7092.0,4783.37
2018-05-15,05-15,1485.0,87.0,816.0,6550.0,5745.87
2018-05-16,05-16,1213.0,76.0,716.0,6033.0,4344.93
2018-05-17,05-17,1549.0,83.0,824.0,8774.0,6271.67
2018-05-18,05-18,1166.0,115.0,768.0,4471.0,5391.97
2018-05-19,05-19,0.0,0.0,0.0,0.0,0.0
2018-05-20,05-20,1221.0,50.0,621.0,6502.0,4210.04
2018-05-21,05-21,1302.0,92.0,732.0,8853.0,5204.12
2018-05-22,05-22,1343.0,149.0,781.0,7018.0,4746.97
2018-05-23,05-23,1540.0,108.0,785.0,7472.0,7613.98
2018-05-24,05-24,2027.0,98.0,934.0,11086.0,6246.21
2018-05-25,05-25,1245.0,95.0,734.0,6502.0,5509.61
2018-05-26,05-26,0.0,0.0,0.0,0.0,0.0
2018-05-27,05-27,804.0,35.0,567.0,3529.0,2380.03
2018-05-28,05-28,0.0,0.0,0.0,0.0,0.0
2018-05-29,05-29,1190.0,51.0,753.0,5513.0,4108.38
2018-05-30,05-30,944.0,51.0,675.0,4196.0,3566.19
2018-05-31,05-31,1520.0,103.0,905.0,7061.0,6883.14
2018-06-01,06-01,1415.0,137.0,872.0,4896.0,7321.8
2018-06-02,06-02,0.0,0.0,0.0,0.0,0.0
2018-06-03,06-03,2168.0,74.0,966.0,9717.0,6899.4
2018-06-04,06-04,2523.0,112.0,1135.0,11491.0,9096.92
2018-06-05,06-05,2070.0,117.0,1060.0,9128.0,12488.35
2018-06-06,06-06,1398.0,91.0,776.0,8195.0,4472.81
2018-06-07,06-07,1018.0,94.0,588.0,5921.0,4289.95
2018-06-08,06-08,1651.0,97.0,886.0,8868.0,14499.6
2018-06-09,06-09,0.0,0.0,0.0,0.0,0.0
2018-06-10,06-10,1423.0,75.0,817.0,6985.0,4625.93
2018-06-11,06-11,1457.0,69.0,871.0,6425.0,4963.16
2018-06-12,06-12,1415.0,76.0,829.0,7422.0,7162.92
2018-06-13,06-13,1771.0,90.0,944.0,9757.0,5965.74
2018-06-14,06-14,1627.0,94.0,791.0,8007.0,73158.45
2018-06-15,06-15,894.0,64.0,576.0,4643.0,3865.32
2018-06-16,06-16,0.0,0.0,0.0,0.0,0.0
2018-06-17,06-17,423.0,25.0,322.0,1927.0,1507.03
2018-06-18,06-18,1773.0,51.0,1001.0,8328.0,5770.82
2018-06-19,06-19,908.0,39.0,621.0,4422.0,3696.03
2018-06-20,06-20,1068.0,63.0,700.0,6070.0,3835.27
2018-06-21,06-21,1385.0,109.0,704.0,5823.0,9255.04
2018-06-22,06-22,1164.0,50.0,771.0,5577.0,5369.15
2018-06-23,06-23,0.0,0.0,0.0,0.0,0.0
2018-06-24,06-24,1283.0,62.0,757.0,5699.0,4149.53
2018-06-25,06-25,1517.0,67.0,819.0,7847.0,5556.59
2018-06-26,06-26,1447.0,76.0,844.0,8526.0,5379.12
2018-06-27,06-27,1665.0,131.0,879.0,8367.0,6374.78
2018-06-28,06-28,1660.0,91.0,858.0,9853.0,5728.96
2018-06-29,06-29,818.0,48.0,510.0,4463.0,2416.83
2018-06-30,06-30,0.0,0.0,0.0,0.0,0.0
2018-07-01,07-01,680.0,22.0,463.0,2640.0,2285.55
2018-07-02,07-02,1778.0,117.0,735.0,10078.0,5926.14
2018-07-03,07-03,1007.0,55.0,641.0,5333.0,4167.83
2018-07-04,07-04,1572.0,92.0,875.0,7095.0,9593.01
2018-07-05,07-05,1230.0,90.0,759.0,6897.0,3953.58
2018-07-06,07-06,798.0,49.0,563.0,3621.0,3530.9700000000003
2018-07-07,07-07,0.0,0.0,0.0,0.0,0.0
2018-07-08,07-08,708.0,29.0,497.0,2533.0,2040.46
2018-07-09,07-09,1142.0,63.0,707.0,5215.0,5161.58
2018-07-10,07-10,1027.0,59.0,691.0,4308.0,4329.04
2018-07-11,07-11,1244.0,98.0,754.0,5558.0,4899.68
2018-07-12,07-12,1522.0,98.0,826.0,8893.0,10234.44
2018-07-13,07-13,1125.0,123.0,727.0,6667.0,4074.79
2018-07-14,07-14,0.0,0.0,0.0,0.0,0.0
2018-07-15,07-15,830.0,41.0,562.0,4149.0,2810.97
2018-07-16,07-16,1328.0,60.0,749.0,7715.0,-39092.1
2018-07-17,07-17,1113.0,61.0,645.0,6516.0,4013.72
2018-07-18,07-18,1190.0,78.0,718.0,6516.0,5547.93
2018-07-19,07-19,1579.0,101.0,813.0,7312.0,7264.98
2018-07-20,07-20,933.0,50.0,627.0,5272.0,3171.25
2018-07-21,07-21,0.0,0.0,0.0,0.0,0.0
2018-07-22,07-22,1223.0,52.0,724.0,6846.0,3845.73
2018-07-23,07-23,1431.0,68.0,787.0,7984.0,5606.49
2018-07-24,07-24,844.0,76.0,588.0,5600.0,3060.29
2018-07-25,07-25,1253.0,82.0,698.0,7820.0,3920.21
2018-07-26,07-26,1846.0,93.0,899.0,8248.0,11075.99
2018-07-27,07-27,701.0,63.0,486.0,4246.0,2958.21
2018-07-28,07-28,0.0,0.0,0.0,0.0,0.0
2018-07-29,07-29,886.0,39.0,583.0,4113.0,2734.49
2018-07-30,07-30,1174.0,70.0,693.0,6838.0,6417.44
2018-07-31,07-31,1459.0,80.0,841.0,6591.0,7927.74
2018-08-01,08-01,1357.0,61.0,837.0,7307.0,6084.15
2018-08-02,08-02,1263.0,69.0,724.0,7491.0,3341.31
2018-08-03,08-03,533.0,56.0,393.0,4064.0,1803.59
2018-08-04,08-04,0.0,0.0,0.0,0.0,0.0
2018-08-05,08-05,889.0,46.0,566.0,4456.0,2509.72
2018-08-06,08-06,783.0,70.0,550.0,4956.0,2315.15
2018-08-07,08-07,1656.0,52.0,915.0,5995.0,7307.75
2018-08-08,08-08,985.0,47.0,629.0,4611.0,5391.6
2018-08-09,08-09,1819.0,155.0,944.0,9584.0,8194.37
2018-08-10,08-10,1465.0,100.0,783.0,7773.0,5729.45
2018-08-11,08-11,0.0,0.0,0.0,0.0,0.0
2018-08-12,08-12,990.0,59.0,572.0,5663.0,2922.7400000000002
2018-08-13,08-13,898.0,70.0,628.0,4804.0,3474.54
2018-08-14,08-14,884.0,63.0,604.0,5966.0,2946.21
2018-08-15,08-15,1525.0,59.0,932.0,7881.0,5058.83
2018-08-16,08-16,1365.0,75.0,746.0,7232.0,5068.49
2018-08-17,08-17,1073.0,53.0,717.0,6235.0,3791.41
2018-08-18,08-18,0.0,0.0,0.0,0.0,0.0
2018-08-19,08-19,1279.0,59.0,737.0,7768.0,3751.31
2018-08-20,08-20,1030.0,56.0,657.0,6681.0,3185.66
2018-08-21,08-21,1086.0,68.0,677.0,7189.0,3480.68
2018-08-22,08-22,1546.0,98.0,840.0,9267.0,5987.06
2018-08-23,08-23,1528.0,93.0,806.0,8578.0,6807.26
2018-08-24,08-24,918.0,46.0,611.0,4261.0,26392.43
2018-08-25,08-25,0.0,0.0,0.0,0.0,0.0
2018-08-26,08-26,812.0,40.0,484.0,5043.0,2302.29
2018-08-27,08-27,0.0,0.0,0.0,0.0,0.0
2018-08-28,08-28,1558.0,61.0,867.0,7044.0,6222.34
2018-08-29,08-29,769.0,68.0,544.0,3569.0,3402.73
2018-08-30,08-30,1443.0,84.0,818.0,8327.0,4576.02
2018-08-31,08-31,995.0,72.0,638.0,5395.0,3845.19
2018-09-01,09-01,0.0,0.0,0.0,0.0,0.0
2018-09-02,09-02,720.0,32.0,473.0,3797.0,2013.32
2018-09-03,09-03,1333.0,60.0,779.0,5595.0,5691.49
2018-09-04,09-04,1048.0,50.0,683.0,5889.0,3718.65
2018-09-05,09-05,990.0,56.0,645.0,5739.0,3307.4700000000003
2018-09-06,09-06,1335.0,90.0,801.0,6818.0,6463.58
2018-09-07,09-07,968.0,47.0,607.0,5434.0,3633.26
2018-09-08,09-08,0.0,0.0,0.0,0.0,0.0
2018-09-09,09-09,1245.0,47.0,699.0,5808.0,3639.83
2018-09-10,09-10,1917.0,102.0,976.0,8971.0,7615.53
2018-09-11,09-11,1179.0,57.0,728.0,6640.0,3682.25
2018-09-12,09-12,1183.0,83.0,745.0,6881.0,3691.05
2018-09-13,09-13,1445.0,109.0,825.0,7790.0,30369.511
2018-09-14,09-14,1015.0,76.0,669.0,5619.0,4271.09
2018-09-15,09-15,0.0,0.0,0.0,0.0,0.0
2018-09-16,09-16,1958.0,59.0,976.0,8958.0,4999.02
2018-09-17,09-17,1638.0,88.0,917.0,9056.0,8397.07
2018-09-18,09-18,2204.0,130.0,978.0,14822.0,6889.42
2018-09-19,09-19,1403.0,96.0,663.0,8147.0,5368.54
2018-09-20,09-20,1920.0,95.0,933.0,12438.0,5572.2300000000005
2018-09-21,09-21,1362.0,80.0,758.0,7638.0,9160.96
2018-09-22,09-22,0.0,0.0,0.0,0.0,0.0
2018-09-23,09-23,1459.0,74.0,755.0,8364.0,4197.75
2018-09-24,09-24,2035.0,97.0,983.0,13246.0,38898.73
2018-09-25,09-25,2598.0,163.0,1166.0,14689.0,9947.07
2018-09-26,09-26,1838.0,121.0,964.0,12257.0,6030.54
2018-09-27,09-27,1822.0,107.0,916.0,11802.0,14005.46
2018-09-28,09-28,1567.0,74.0,875.0,8133.0,6509.78
2018-09-29,09-29,0.0,0.0,0.0,0.0,0.0
2018-09-30,09-30,1994.0,81.0,896.0,9763.0,6550.34
2018-10-01,10-01,1946.0,90.0,969.0,12207.0,6847.39
2018-10-02,10-02,2610.0,194.0,1148.0,17363.0,62415.04
2018-10-03,10-03,1166.0,67.0,688.0,8900.0,3808.96
2018-10-04,10-04,3415.0,153.0,1316.0,16872.0,13757.24
2018-10-05,10-05,1886.0,89.0,984.0,10814.0,6897.49
2018-10-06,10-06,0.0,0.0,0.0,0.0,0.0
2018-10-07,10-07,1614.0,67.0,845.0,7943.0,4999.61
2018-10-08,10-08,2255.0,116.0,1084.0,12162.0,6959.24
2018-10-09,10-09,2324.0,135.0,1117.0,13713.0,7848.46
2018-10-10,10-10,1881.0,90.0,961.0,10291.0,14631.130000000001
2018-10-11,10-11,1729.0,109.0,935.0,11660.0,6145.03
2018-10-12,10-12,2147.0,129.0,1038.0,11767.0,28363.95
2018-10-13,10-13,0.0,0.0,0.0,0.0,0.0
2018-10-14,10-14,2682.0,79.0,1117.0,12395.0,7332.47
2018-10-15,10-15,2700.0,168.0,1214.0,11695.0,10600.19
2018-10-16,10-16,2104.0,87.0,1059.0,10639.0,8188.14
2018-10-17,10-17,2417.0,113.0,1078.0,12716.0,-29762.21
2018-10-18,10-18,1907.0,102.0,1007.0,10030.0,7169.76
2018-10-19,10-19,2051.0,128.0,1084.0,9206.0,9013.59
2018-10-20,10-20,0.0,0.0,0.0,0.0,0.0
2018-10-21,10-21,2259.0,82.0,1008.0,10622.0,6688.93
2018-10-22,10-22,1832.0,98.0,989.0,9152.0,5546.13
2018-10-23,10-23,2125.0,116.0,1045.0,11526.0,6853.3
2018-10-24,10-24,1518.0,70.0,860.0,7401.0,5263.74
2018-10-25,10-25,1448.0,103.0,855.0,6689.0,6409.16
2018-10-26,10-26,1748.0,84.0,929.0,10241.0,6381.7
2018-10-27,10-27,0.0,0.0,0.0,0.0,0.0
2018-10-28,10-28,2621.0,85.0,1130.0,11488.0,7288.9
2018-10-29,10-29,2135.0,101.0,1131.0,9042.0,9301.79
2018-10-30,10-30,2169.0,165.0,1067.0,11526.0,7548.5
2018-10-31,10-31,1847.0,132.0,1002.0,8822.0,6519.37
2018-11-01,11-01,3614.0,207.0,1385.0,18102.0,13237.57
2018-11-02,11-02,1596.0,124.0,968.0,7708.0,6208.85
2018-11-03,11-03,0.0,0.0,0.0,0.0,0.0
2018-11-04,11-04,2742.0,86.0,1086.0,13217.0,7408.07
2018-11-05,11-05,2447.0,112.0,1205.0,11872.0,22800.791
2018-11-06,11-06,2687.0,140.0,1068.0,14712.0,11268.44
2018-11-07,11-07,3406.0,141.0,1440.0,15142.0,11903.62
2018-11-08,11-08,3121.0,185.0,1266.0,15701.0,12084.88
2018-11-09,11-09,2792.0,105.0,1236.0,11345.0,11694.25
2018-11-10,11-10,0.0,0.0,0.0,0.0,0.0
2018-11-11,11-11,2849.0,91.0,1211.0,10698.0,8128.6
2018-11-12,11-12,3423.0,122.0,1351.0,13987.0,13073.92
2018-11-13,11-13,2917.0,137.0,1297.0,14961.0,9902.539999999999
2018-11-14,11-14,2779.0,124.0,1264.0,13869.0,10694.721
2018-11-15,11-15,2767.0,110.0,1194.0,12867.0,10349.54
2018-11-16,11-16,2270.0,128.0,1072.0,10709.0,8210.9
2018-11-17,11-17,0.0,0.0,0.0,0.0,0.0
2018-11-18,11-18,3118.0,92.0,1255.0,13237.0,8270.47
2018-11-19,11-19,3005.0,96.0,1283.0,11968.0,11934.31
2018-11-20,11-20,3364.0,160.0,1353.0,16559.0,13055.55
2018-11-21,11-21,3313.0,181.0,1324.0,14719.0,13489.87
2018-11-22,11-22,3453.0,177.0,1237.0,18331.0,11494.19
2018-11-23,11-23,2241.0,86.0,1087.0,10167.0,8913.59
2018-11-24,11-24,0.0,0.0,0.0,0.0,0.0
2018-11-25,11-25,2526.0,101.0,1109.0,9368.0,7556.88
2018-11-26,11-26,3665.0,112.0,1480.0,15547.0,15412.48
2018-11-27,11-27,2192.0,157.0,927.0,13301.0,7165.05
2018-11-28,11-28,5898.0,135.0,1326.0,24644.0,24856.16
2018-11-29,11-29,4188.0,163.0,933.0,26123.0,13504.960000000001
2018-11-30,11-30,4022.0,94.0,1111.0,15815.0,20626.02
2018-12-01,12-01,0.0,0.0,0.0,0.0,0.0
2018-12-02,12-02,4986.0,86.0,1088.0,18131.0,14212.14
2018-12-03,12-03,7638.0,126.0,1473.0,28444.0,34715.9
2018-12-04,12-04,5708.0,107.0,1276.0,21601.0,169539.62
2018-12-05,12-05,4984.0,141.0,1202.0,24566.0,19080.82
2018-12-06,12-06,5270.0,167.0,1248.0,21446.0,27164.94
2018-12-07,12-07,2629.0,86.0,1243.0,10594.0,12300.3
2018-12-08,12-08,0.0,0.0,0.0,0.0,0.0
2018-12-09,12-09,1403.0,50.0,767.0,5052.0,3874.27
2018-12-10,12-10,2257.0,80.0,1166.0,10550.0,12253.78
2018-12-11,12-11,1995.0,138.0,993.0,10770.0,8027.2300000000005
2018-12-12,12-12,1273.0,94.0,728.0,8364.0,4661.81
2018-12-13,12-13,1746.0,143.0,923.0,12139.0,5808.61
2018-12-14,12-14,2816.0,52.0,1308.0,7583.0,16826.45
2018-12-15,12-15,0.0,0.0,0.0,0.0,0.0
2018-12-16,12-16,480.0,23.0,361.0,2172.0,1454.18
2018-12-17,12-17,1593.0,87.0,906.0,6083.0,7545.17
2018-12-18,12-18,1466.0,60.0,780.0,4311.0,11841.35
2018-12-19,12-19,250.0,20.0,212.0,1284.0,1908.67
2018-12-20,12-20,870.0,33.0,733.0,3375.0,3570.8
2018-12-21,12-21,0.0,0.0,0.0,0.0,0.0
2018-12-22,12-22,0.0,0.0,0.0,0.0,0.0
2018-12-23,12-23,0.0,0.0,0.0,0.0,0.0
2018-12-24,12-24,0.0,0.0,0.0,0.0,0.0
2018-12-25,12-25,0.0,0.0,0.0,0.0,0.0
2018-12-26,12-26,0.0,0.0,0.0,0.0,0.0
2018-12-27,12-27,0.0,0.0,0.0,0.0,0.0
2018-12-28,12-28,0.0,0.0,0.0,0.0,0.0
2018-12-29,12-29,0.0,0.0,0.0,0.0,0.0
2018-12-30,12-30,0.0,0.0,0.0,0.0,0.0
2018-12-31,12-31,0.0,0.0,0.0,0.0,0.0
2019-01-01,01-01,1170.0,55.0,828.0,5472.0,4228.5199999999995
2019-01-02,01-02,1628.0,65.0,974.0,7723.0,38781.34
2019-01-03,01-03,1728.0,69.0,985.0,9301.0,6472.18
2019-01-04,01-04,1431.0,51.0,902.0,7343.0,4793.46
2019-01-05,01-05,0.0,0.0,0.0,0.0,0.0
2019-01-06,01-06,1043.0,47.0,613.0,5262.0,3265.84
2019-01-07,01-07,1795.0,53.0,1038.0,7737.0,7129.17
2019-01-08,01-08,1361.0,76.0,928.0,7034.0,4894.31
2019-01-09,01-09,1687.0,54.0,1040.0,6719.0,6943.44
2019-01-10,01-10,1368.0,49.0,918.0,6158.0,5419.42
2019-01-11,01-11,1264.0,47.0,828.0,5770.0,5904.01
2019-01-12,01-12,0.0,0.0,0.0,0.0,0.0
2019-01-13,01-13,646.0,29.0,424.0,2583.0,1854.5
2019-01-14,01-14,2416.0,50.0,1157.0,9277.0,9302.67
2019-01-15,01-15,1362.0,47.0,857.0,4238.0,6132.5199999999995
