date,month_day,purchases,unique_invoices,total_streams,total_views,revenue
2018-02-10,02-10,0.0,0.0,0.0,0.0,0.0
2018-02-11,02-11,0.0,0.0,0.0,0.0,0.0
2018-02-12,02-12,0.0,0.0,0.0,0.0,0.0
2018-02-13,02-13,0.0,0.0,0.0,0.0,0.0
2018-02-14,02-14,0.0,0.0,0.0,0.0,0.0
2018-02-15,02-15,59.0,4.0,58.0,681.0,1091.53
2018-02-16,02-16,0.0,0.0,0.0,0.0,0.0
2018-02-17,02-17,0.0,0.0,0.0,0.0,0.0
2018-02-18,02-18,0.0,0.0,0.0,0.0,0.0
2018-02-19,02-19,0.0,0.0,0.0,0.0,0.0
2018-02-20,02-20,0.0,0.0,0.0,0.0,0.0
2018-02-21,02-21,4.0,1.0,4.0,35.0,10.17
2018-02-22,02-22,0.0,0.0,0.0,0.0,0.0
2018-02-23,02-23,29.0,4.0,28.0,76.0,71.84
2018-02-24,02-24,0.0,0.0,0.0,0.0,0.0
2018-02-25,02-25,0.0,0.0,0.0,0.0,0.0
2018-02-26,02-26,1.0,1.0,1.0,4.0,2.1
2018-02-27,02-27,19.0,1.0,19.0,235.0,23.67
2018-02-28,02-28,0.0,0.0,0.0,0.0,0.0
2018-03-01,03-01,0.0,0.0,0.0,0.0,0.0
2018-03-02,03-02,0.0,0.0,0.0,0.0,0.0
2018-03-03,03-03,0.0,0.0,0.0,0.0,0.0
2018-03-04,03-04,0.0,0.0,0.0,0.0,0.0
2018-03-05,03-05,10.0,1.0,10.0,101.0,27.7
2018-03-06,03-06,0.0,0.0,0.0,0.0,0.0
2018-03-07,03-07,0.0,0.0,0.0,0.0,0.0
2018-03-08,03-08,24.0,1.0,24.0,261.0,69.55
2018-03-09,03-09,32.0,3.0,32.0,394.0,88.98
2018-03-10,03-10,0.0,0.0,0.0,0.0,0.0
2018-03-11,03-11,29.0,1.0,29.0,343.0,53.81
2018-03-12,03-12,1.0,1.0,1.0,24.0,1.65
2018-03-13,03-13,0.0,0.0,0.0,0.0,0.0
2018-03-14,03-14,0.0,0.0,0.0,0.0,0.0
2018-03-15,03-15,0.0,0.0,0.0,0.0,0.0
2018-03-16,03-16,0.0,0.0,0.0,0.0,0.0
2018-03-17,03-17,0.0,0.0,0.0,0.0,0.0
2018-03-18,03-18,7.0,1.0,7.0,56.0,26.700000000000003
2018-03-19,03-19,0.0,0.0,0.0,0.0,0.0
2018-03-20,03-20,0.0,0.0,0.0,0.0,0.0
2018-03-21,03-21,0.0,0.0,0.0,0.0,0.0
2018-03-22,03-22,7.0,1.0,7.0,59.0,33.94
2018-03-23,03-23,58.0,7.0,55.0,708.0,530.12
2018-03-24,03-24,0.0,0.0,0.0,0.0,0.0
2018-03-25,03-25,0.0,0.0,0.0,0.0,0.0
2018-03-26,03-26,0.0,0.0,0.0,0.0,0.0
2018-03-27,03-27,0.0,0.0,0.0,0.0,0.0
2018-03-28,03-28,0.0,0.0,0.0,0.0,0.0
2018-03-29,03-29,31.0,1.0,31.0,323.0,44.96
2018-03-30,03-30,0.0,0.0,0.0,0.0,0.0
2018-03-31,03-31,0.0,0.0,0.0,0.0,0.0
2018-04-01,04-01,0.0,0.0,0.0,0.0,0.0
2018-04-02,04-02,0.0,0.0,0.0,0.0,0.0
2018-04-03,04-03,0.0,0.0,0.0,0.0,0.0
2018-04-04,04-04,0.0,0.0,0.0,0.0,0.0
2018-04-05,04-05,13.0,1.0,13.0,136.0,34.4
2018-04-06,04-06,18.0,1.0,18.0,145.0,55.8
2018-04-07,04-07,0.0,0.0,0.0,0.0,0.0
2018-04-08,04-08,0.0,0.0,0.0,0.0,0.0
2018-04-09,04-09,0.0,0.0,0.0,0.0,0.0
2018-04-10,04-10,12.0,1.0,12.0,102.0,42.15
2018-04-11,04-11,0.0,0.0,0.0,0.0,0.0
2018-04-12,04-12,0.0,0.0,0.0,0.0,0.0
2018-04-13,04-13,27.0,1.0,27.0,258.0,71.0
2018-04-14,04-14,0.0,0.0,0.0,0.0,0.0
2018-04-15,04-15,9.0,1.0,9.0,68.0,32.79
2018-04-16,04-16,0.0,0.0,0.0,0.0,0.0
2018-04-17,04-17,20.0,1.0,20.0,152.0,60.74
2018-04-18,04-18,0.0,0.0,0.0,0.0,0.0
2018-04-19,04-19,16.0,2.0,15.0,66.0,45.75
2018-04-20,04-20,0.0,0.0,0.0,0.0,0.0
2018-04-21,04-21,0.0,0.0,0.0,0.0,0.0
2018-04-22,04-22,0.0,0.0,0.0,0.0,0.0
2018-04-23,04-23,0.0,0.0,0.0,0.0,0.0
2018-04-24,04-24,0.0,0.0,0.0,0.0,0.0
2018-04-25,04-25,0.0,0.0,0.0,0.0,0.0
2018-04-26,04-26,0.0,0.0,0.0,0.0,0.0
2018-04-27,04-27,37.0,1.0,37.0,289.0,371.91
2018-04-28,04-28,0.0,0.0,0.0,0.0,0.0
2018-04-29,04-29,4.0,1.0,4.0,28.0,19.95
2018-04-30,04-30,0.0,0.0,0.0,0.0,0.0
2018-05-01,05-01,0.0,0.0,0.0,0.0,0.0
2018-05-02,05-02,0.0,0.0,0.0,0.0,0.0
2018-05-03,05-03,113.0,3.0,87.0,1521.0,243.51999999999998
2018-05-04,05-04,0.0,0.0,0.0,0.0,0.0
2018-05-05,05-05,0.0,0.0,0.0,0.0,0.0
2018-05-06,05-06,0.0,0.0,0.0,0.0,0.0
2018-05-07,05-07,14.0,1.0,14.0,169.0,38.1
2018-05-08,05-08,0.0,0.0,0.0,0.0,0.0
2018-05-09,05-09,0.0,0.0,0.0,0.0,0.0
2018-05-10,05-10,0.0,0.0,0.0,0.0,0.0
2018-05-11,05-11,0.0,0.0,0.0,0.0,0.0
2018-05-12,05-12,0.0,0.0,0.0,0.0,0.0
2018-05-13,05-13,28.0,1.0,28.0,330.0,38.84
2018-05-14,05-14,0.0,0.0,0.0,0.0,0.0
2018-05-15,05-15,0.0,0.0,0.0,0.0,0.0
2018-05-16,05-16,0.0,0.0,0.0,0.0,0.0
2018-05-17,05-17,0.0,0.0,0.0,0.0,0.0
2018-05-18,05-18,0.0,0.0,0.0,0.0,0.0
2018-05-19,05-19,0.0,0.0,0.0,0.0,0.0
2018-05-20,05-20,0.0,0.0,0.0,0.0,0.0
2018-05-21,05-21,73.0,1.0,73.0,661.0,201.2
2018-05-22,05-22,50.0,1.0,50.0,470.0,112.64
2018-05-23,05-23,0.0,0.0,0.0,0.0,0.0
2018-05-24,05-24,0.0,0.0,0.0,0.0,0.0
2018-05-25,05-25,0.0,0.0,0.0,0.0,0.0
2018-05-26,05-26,0.0,0.0,0.0,0.0,0.0
2018-05-27,05-27,0.0,0.0,0.0,0.0,0.0
2018-05-28,05-28,0.0,0.0,0.0,0.0,0.0
2018-05-29,05-29,0.0,0.0,0.0,0.0,0.0
2018-05-30,05-30,0.0,0.0,0.0,0.0,0.0
2018-05-31,05-31,73.0,2.0,69.0,540.0,216.43
2018-06-01,06-01,0.0,0.0,0.0,0.0,0.0
2018-06-02,06-02,0.0,0.0,0.0,0.0,0.0
2018-06-03,06-03,0.0,0.0,0.0,0.0,0.0
2018-06-04,06-04,0.0,0.0,0.0,0.0,0.0
2018-06-05,06-05,0.0,0.0,0.0,0.0,0.0
2018-06-06,06-06,0.0,0.0,0.0,0.0,0.0
2018-06-07,06-07,0.0,0.0,0.0,0.0,0.0
2018-06-08,06-08,0.0,0.0,0.0,0.0,0.0
2018-06-09,06-09,0.0,0.0,0.0,0.0,0.0
2018-06-10,06-10,0.0,0.0,0.0,0.0,0.0
2018-06-11,06-11,0.0,0.0,0.0,0.0,0.0
2018-06-12,06-12,0.0,0.0,0.0,0.0,0.0
2018-06-13,06-13,0.0,0.0,0.0,0.0,0.0
2018-06-14,06-14,0.0,0.0,0.0,0.0,0.0
2018-06-15,06-15,50.0,2.0,47.0,489.0,125.47
2018-06-16,06-16,0.0,0.0,0.0,0.0,0.0
2018-06-17,06-17,0.0,0.0,0.0,0.0,0.0
2018-06-18,06-18,0.0,0.0,0.0,0.0,0.0
2018-06-19,06-19,8.0,2.0,8.0,54.0,40.8
2018-06-20,06-20,0.0,0.0,0.0,0.0,0.0
2018-06-21,06-21,0.0,0.0,0.0,0.0,0.0
2018-06-22,06-22,0.0,0.0,0.0,0.0,0.0
2018-06-23,06-23,0.0,0.0,0.0,0.0,0.0
2018-06-24,06-24,0.0,0.0,0.0,0.0,0.0
2018-06-25,06-25,76.0,3.0,75.0,851.0,169.66
2018-06-26,06-26,10.0,1.0,10.0,75.0,33.85
2018-06-27,06-27,0.0,0.0,0.0,0.0,0.0
2018-06-28,06-28,8.0,1.0,8.0,56.0,32.9
2018-06-29,06-29,0.0,0.0,0.0,0.0,0.0
2018-06-30,06-30,0.0,0.0,0.0,0.0,0.0
2018-07-01,07-01,0.0,0.0,0.0,0.0,0.0
2018-07-02,07-02,0.0,0.0,0.0,0.0,0.0
2018-07-03,07-03,0.0,0.0,0.0,0.0,0.0
2018-07-04,07-04,31.0,1.0,31.0,285.0,88.96
2018-07-05,07-05,0.0,0.0,0.0,0.0,0.0
2018-07-06,07-06,0.0,0.0,0.0,0.0,0.0
2018-07-07,07-07,0.0,0.0,0.0,0.0,0.0
2018-07-08,07-08,0.0,0.0,0.0,0.0,0.0
2018-07-09,07-09,0.0,0.0,0.0,0.0,0.0
2018-07-10,07-10,0.0,0.0,0.0,0.0,0.0
2018-07-11,07-11,0.0,0.0,0.0,0.0,0.0
2018-07-12,07-12,8.0,2.0,7.0,65.0,47.7
2018-07-13,07-13,0.0,0.0,0.0,0.0,0.0
2018-07-14,07-14,0.0,0.0,0.0,0.0,0.0
2018-07-15,07-15,0.0,0.0,0.0,0.0,0.0
2018-07-16,07-16,48.0,1.0,48.0,545.0,135.7
2018-07-17,07-17,0.0,0.0,0.0,0.0,0.0
2018-07-18,07-18,0.0,0.0,0.0,0.0,0.0
2018-07-19,07-19,11.0,1.0,11.0,21.0,43.4
2018-07-20,07-20,0.0,0.0,0.0,0.0,0.0
2018-07-21,07-21,0.0,0.0,0.0,0.0,0.0
2018-07-22,07-22,3.0,1.0,3.0,17.0,19.6
2018-07-23,07-23,24.0,1.0,24.0,296.0,40.25
2018-07-24,07-24,45.0,1.0,42.0,101.0,103.57
2018-07-25,07-25,1.0,1.0,1.0,1.0,20.0
2018-07-26,07-26,0.0,0.0,0.0,0.0,0.0
2018-07-27,07-27,0.0,0.0,0.0,0.0,0.0
2018-07-28,07-28,0.0,0.0,0.0,0.0,0.0
2018-07-29,07-29,0.0,0.0,0.0,0.0,0.0
2018-07-30,07-30,0.0,0.0,0.0,0.0,0.0
2018-07-31,07-31,0.0,0.0,0.0,0.0,0.0
2018-08-01,08-01,20.0,1.0,20.0,257.0,41.19
2018-08-02,08-02,0.0,0.0,0.0,0.0,0.0
2018-08-03,08-03,0.0,0.0,0.0,0.0,0.0
2018-08-04,08-04,0.0,0.0,0.0,0.0,0.0
2018-08-05,08-05,0.0,0.0,0.0,0.0,0.0
2018-08-06,08-06,0.0,0.0,0.0,0.0,0.0
2018-08-07,08-07,91.0,3.0,91.0,1145.0,454.61
2018-08-08,08-08,0.0,0.0,0.0,0.0,0.0
2018-08-09,08-09,0.0,0.0,0.0,0.0,0.0
2018-08-10,08-10,0.0,0.0,0.0,0.0,0.0
2018-08-11,08-11,0.0,0.0,0.0,0.0,0.0
2018-08-12,08-12,15.0,1.0,15.0,116.0,63.85
2018-08-13,08-13,0.0,0.0,0.0,0.0,0.0
2018-08-14,08-14,68.0,1.0,68.0,706.0,184.75
2018-08-15,08-15,0.0,0.0,0.0,0.0,0.0
2018-08-16,08-16,0.0,0.0,0.0,0.0,0.0
2018-08-17,08-17,2.0,1.0,2.0,3.0,16.65
2018-08-18,08-18,0.0,0.0,0.0,0.0,0.0
2018-08-19,08-19,0.0,0.0,0.0,0.0,0.0
2018-08-20,08-20,0.0,0.0,0.0,0.0,0.0
2018-08-21,08-21,13.0,1.0,13.0,196.0,24.19
2018-08-22,08-22,0.0,0.0,0.0,0.0,0.0
2018-08-23,08-23,28.0,1.0,28.0,326.0,64.61
2018-08-24,08-24,0.0,0.0,0.0,0.0,0.0
2018-08-25,08-25,0.0,0.0,0.0,0.0,0.0
2018-08-26,08-26,0.0,0.0,0.0,0.0,0.0
2018-08-27,08-27,0.0,0.0,0.0,0.0,0.0
2018-08-28,08-28,27.0,2.0,26.0,123.0,42.44
2018-08-29,08-29,66.0,3.0,59.0,615.0,179.2
2018-08-30,08-30,25.0,2.0,25.0,254.0,63.019999999999996
2018-08-31,08-31,0.0,0.0,0.0,0.0,0.0
2018-09-01,09-01,0.0,0.0,0.0,0.0,0.0
2018-09-02,09-02,0.0,0.0,0.0,0.0,0.0
2018-09-03,09-03,0.0,0.0,0.0,0.0,0.0
2018-09-04,09-04,1.0,1.0,1.0,18.0,3.75
2018-09-05,09-05,1.0,1.0,1.0,1.0,25.0
2018-09-06,09-06,0.0,0.0,0.0,0.0,0.0
2018-09-07,09-07,22.0,2.0,22.0,184.0,72.56
2018-09-08,09-08,0.0,0.0,0.0,0.0,0.0
2018-09-09,09-09,0.0,0.0,0.0,0.0,0.0
2018-09-10,09-10,0.0,0.0,0.0,0.0,0.0
2018-09-11,09-11,13.0,1.0,13.0,125.0,43.06
2018-09-12,09-12,41.0,1.0,41.0,441.0,85.68
2018-09-13,09-13,0.0,0.0,0.0,0.0,0.0
2018-09-14,09-14,0.0,0.0,0.0,0.0,0.0
2018-09-15,09-15,0.0,0.0,0.0,0.0,0.0
2018-09-16,09-16,22.0,1.0,22.0,197.0,48.8
2018-09-17,09-17,0.0,0.0,0.0,0.0,0.0
2018-09-18,09-18,18.0,1.0,18.0,173.0,53.650000000000006
2018-09-19,09-19,0.0,0.0,0.0,0.0,0.0
2018-09-20,09-20,1.0,1.0,1.0,1.0,10.0
2018-09-21,09-21,115.0,2.0,114.0,1368.0,260.91
2018-09-22,09-22,0.0,0.0,0.0,0.0,0.0
2018-09-23,09-23,0.0,0.0,0.0,0.0,0.0
2018-09-24,09-24,38.0,2.0,38.0,47.0,84.87
2018-09-25,09-25,41.0,1.0,41.0,366.0,91.57
2018-09-26,09-26,0.0,0.0,0.0,0.0,0.0
2018-09-27,09-27,1.0,1.0,1.0,1.0,15.0
2018-09-28,09-28,20.0,2.0,20.0,199.0,20.02
2018-09-29,09-29,0.0,0.0,0.0,0.0,0.0
2018-09-30,09-30,0.0,0.0,0.0,0.0,0.0
2018-10-01,10-01,0.0,0.0,0.0,0.0,0.0
2018-10-02,10-02,0.0,0.0,0.0,0.0,0.0
2018-10-03,10-03,0.0,0.0,0.0,0.0,0.0
2018-10-04,10-04,0.0,0.0,0.0,0.0,0.0
2018-10-05,10-05,14.0,4.0,12.0,106.0,69.22
2018-10-06,10-06,0.0,0.0,0.0,0.0,0.0
2018-10-07,10-07,0.0,0.0,0.0,0.0,0.0
2018-10-08,10-08,0.0,0.0,0.0,0.0,0.0
2018-10-09,10-09,0.0,0.0,0.0,0.0,0.0
2018-10-10,10-10,79.0,2.0,79.0,988.0,114.39
2018-10-11,10-11,4.0,1.0,4.0,43.0,20.8
2018-10-12,10-12,1.0,1.0,1.0,20.0,1.65
2018-10-13,10-13,0.0,0.0,0.0,0.0,0.0
2018-10-14,10-14,0.0,0.0,0.0,0.0,0.0
2018-10-15,10-15,1.0,1.0,1.0,2.0,112.84
2018-10-16,10-16,0.0,0.0,0.0,0.0,0.0
2018-10-17,10-17,0.0,0.0,0.0,0.0,0.0
2018-10-18,10-18,0.0,0.0,0.0,0.0,0.0
2018-10-19,10-19,25.0,2.0,24.0,246.0,61.129999999999995
2018-10-20,10-20,0.0,0.0,0.0,0.0,0.0
2018-10-21,10-21,0.0,0.0,0.0,0.0,0.0
2018-10-22,10-22,16.0,1.0,16.0,110.0,83.42999999999999
2018-10-23,10-23,9.0,1.0,9.0,77.0,30.54
2018-10-24,10-24,0.0,0.0,0.0,0.0,0.0
2018-10-25,10-25,3.0,1.0,3.0,6.0,16.75
2018-10-26,10-26,0.0,0.0,0.0,0.0,0.0
2018-10-27,10-27,0.0,0.0,0.0,0.0,0.0
2018-10-28,10-28,0.0,0.0,0.0,0.0,0.0
2018-10-29,10-29,0.0,0.0,0.0,0.0,0.0
2018-10-30,10-30,0.0,0.0,0.0,0.0,0.0
2018-10-31,10-31,80.0,4.0,75.0,875.0,243.82
2018-11-01,11-01,0.0,0.0,0.0,0.0,0.0
2018-11-02,11-02,0.0,0.0,0.0,0.0,0.0
2018-11-03,11-03,0.0,0.0,0.0,0.0,0.0
2018-11-04,11-04,0.0,0.0,0.0,0.0,0.0
2018-11-05,11-05,24.0,1.0,24.0,189.0,53.120000000000005
2018-11-06,11-06,0.0,0.0,0.0,0.0,0.0
2018-11-07,11-07,0.0,0.0,0.0,0.0,0.0
2018-11-08,11-08,55.0,1.0,55.0,587.0,99.79
2018-11-09,11-09,2.0,1.0,2.0,19.0,17.1
2018-11-10,11-10,0.0,0.0,0.0,0.0,0.0
2018-11-11,11-11,0.0,0.0,0.0,0.0,0.0
2018-11-12,11-12,0.0,0.0,0.0,0.0,0.0
2018-11-13,11-13,6.0,1.0,6.0,70.0,21.310000000000002
2018-11-14,11-14,38.0,2.0,38.0,499.0,83.01
2018-11-15,11-15,42.0,2.0,41.0,356.0,119.51
2018-11-16,11-16,0.0,0.0,0.0,0.0,0.0
2018-11-17,11-17,0.0,0.0,0.0,0.0,0.0
2018-11-18,11-18,0.0,0.0,0.0,0.0,0.0
2018-11-19,11-19,94.0,2.0,94.0,237.0,190.01
2018-11-20,11-20,22.0,1.0,22.0,186.0,64.25
2018-11-21,11-21,25.0,2.0,25.0,141.0,315.66
2018-11-22,11-22,0.0,0.0,0.0,0.0,0.0
2018-11-23,11-23,0.0,0.0,0.0,0.0,0.0
2018-11-24,11-24,0.0,0.0,0.0,0.0,0.0
2018-11-25,11-25,0.0,0.0,0.0,0.0,0.0
2018-11-26,11-26,30.0,3.0,30.0,349.0,69.14
2018-11-27,11-27,52.0,3.0,52.0,482.0,89.97
2018-11-28,11-28,4.0,1.0,2.0,37.0,33.7
2018-11-29,11-29,0.0,0.0,0.0,0.0,0.0
2018-11-30,11-30,0.0,0.0,0.0,0.0,0.0
2018-12-01,12-01,0.0,0.0,0.0,0.0,0.0
2018-12-02,12-02,0.0,0.0,0.0,0.0,0.0
2018-12-03,12-03,0.0,0.0,0.0,0.0,0.0
2018-12-04,12-04,0.0,0.0,0.0,0.0,0.0
2018-12-05,12-05,0.0,0.0,0.0,0.0,0.0
2018-12-06,12-06,0.0,0.0,0.0,0.0,0.0
2018-12-07,12-07,0.0,0.0,0.0,0.0,0.0
2018-12-08,12-08,0.0,0.0,0.0,0.0,0.0
2018-12-09,12-09,0.0,0.0,0.0,0.0,0.0
2018-12-10,12-10,0.0,0.0,0.0,0.0,0.0
2018-12-11,12-11,0.0,0.0,0.0,0.0,0.0
2018-12-12,12-12,0.0,0.0,0.0,0.0,0.0
2018-12-13,12-13,0.0,0.0,0.0,0.0,0.0
2018-12-14,12-14,0.0,0.0,0.0,0.0,0.0
2018-12-15,12-15,0.0,0.0,0.0,0.0,0.0
2018-12-16,12-16,0.0,0.0,0.0,0.0,0.0
2018-12-17,12-17,16.0,1.0,16.0,46.0,46.33
2018-12-18,12-18,54.0,1.0,54.0,525.0,98.51
2018-12-19,12-19,0.0,0.0,0.0,0.0,0.0
2018-12-20,12-20,0.0,0.0,0.0,0.0,0.0
2018-12-21,12-21,0.0,0.0,0.0,0.0,0.0
2018-12-22,12-22,0.0,0.0,0.0,0.0,0.0
2018-12-23,12-23,0.0,0.0,0.0,0.0,0.0
2018-12-24,12-24,0.0,0.0,0.0,0.0,0.0
2018-12-25,12-25,0.0,0.0,0.0,0.0,0.0
2018-12-26,12-26,0.0,0.0,0.0,0.0,0.0
2018-12-27,12-27,0.0,0.0,0.0,0.0,0.0
2018-12-28,12-28,0.0,0.0,0.0,0.0,0.0
2018-12-29,12-29,0.0,0.0,0.0,0.0,0.0
2018-12-30,12-30,0.0,0.0,0.0,0.0,0.0
2018-12-31,12-31,0.0,0.0,0.0,0.0,0.0
2019-01-01,01-01,0.0,0.0,0.0,0.0,0.0
2019-01-02,01-02,0.0,0.0,0.0,0.0,0.0
2019-01-03,01-03,0.0,0.0,0.0,0.0,0.0
2019-01-04,01-04,0.0,0.0,0.0,0.0,0.0
2019-01-05,01-05,0.0,0.0,0.0,0.0,0.0
2019-01-06,01-06,0.0,0.0,0.0,0.0,0.0
2019-01-07,01-07,0.0,0.0,0.0,0.0,0.0
2019-01-08,01-08,0.0,0.0,0.0,0.0,0.0
2019-01-09,01-09,0.0,0.0,0.0,0.0,0.0
2019-01-10,01-10,0.0,0.0,0.0,0.0,0.0
2019-01-11,01-11,79.0,1.0,79.0,876.0,125.58
2019-01-12,01-12,0.0,0.0,0.0,0.0,0.0
2019-01-13,01-13,0.0,0.0,0.0,0.0,0.0
2019-01-14,01-14,0.0,0.0,0.0,0.0,0.0
2019-01-15,01-15,0.0,0.0,0.0,0.0,0.0
2019-01-16,01-16,33.0,1.0,33.0,377.0,56.78
2019-01-17,01-17,2.0,1.0,2.0,24.0,2.12
2019-01-18,01-18,106.0,1.0,106.0,1214.0,236.0
2019-01-19,01-19,0.0,0.0,0.0,0.0,0.0
2019-01-20,01-20,0.0,0.0,0.0,0.0,0.0
2019-01-21,01-21,0.0,0.0,0.0,0.0,0.0
2019-01-22,01-22,0.0,0.0,0.0,0.0,0.0
2019-01-23,01-23,0.0,0.0,0.0,0.0,0.0
2019-01-24,01-24,0.0,0.0,0.0,0.0,0.0
2019-01-25,01-25,0.0,0.0,0.0,0.0,0.0
2019-01-26,01-26,0.0,0.0,0.0,0.0,0.0
2019-01-27,01-27,0.0,0.0,0.0,0.0,0.0
2019-01-28,01-28,9.0,1.0,9.0,97.0,23.14
2019-01-29,01-29,12.0,1.0,12.0,80.0,53.55
2019-01-30,01-30,0.0,0.0,0.0,0.0,0.0
2019-01-31,01-31,1.0,1.0,1.0,4.0,1.45
2019-02-01,02-01,0.0,0.0,0.0,0.0,0.0
2019-02-02,02-02,0.0,0.0,0.0,0.0,0.0
2019-02-03,02-03,0.0,0.0,0.0,0.0,0.0
2019-02-04,02-04,0.0,0.0,0.0,0.0,0.0
2019-02-05,02-05,15.0,2.0,14.0,128.0,46.27
2019-02-06,02-06,0.0,0.0,0.0,0.0,0.0
2019-02-07,02-07,0.0,0.0,0.0,0.0,0.0
2019-02-08,02-08,0.0,0.0,0.0,0.0,0.0
2019-02-09,02-09,0.0,0.0,0.0,0.0,0.0
2019-02-10,02-10,0.0,0.0,0.0,0.0,0.0
2019-02-11,02-11,0.0,0.0,0.0,0.0,0.0
2019-02-12,02-12,0.0,0.0,0.0,0.0,0.0
2019-02-13,02-13,0.0,0.0,0.0,0.0,0.0
2019-02-14,02-14,0.0,0.0,0.0,0.0,0.0
2019-02-15,02-15,0.0,0.0,0.0,0.0,0.0
2019-02-16,02-16,0.0,0.0,0.0,0.0,0.0
2019-02-17,02-17,0.0,0.0,0.0,0.0,0.0
2019-02-18,02-18,119.0,2.0,118.0,1440.0,273.65999999999997
